user_id,user_segment,country,signup_date,product_id,product_name,brand,category,event_type,price,timestamp
176,buyer,Singapore,2025-03-10,15.0,Bluetooth Speaker,JBL,Electronics,purchase,120,1778597805
384,buyer,Singapore,2025-11-15,56.0,Football,Adidas,Sports,purchase,40,1778597805
63,buyer,Singapore,2025-06-07,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
472,casual,Thailand,2025-11-11,17.0,Sneakers,Adidas,,view,150,1778597805
,browser,Malaysia,2025-07-03,31.0,Coffee Maker,Philips,Home,view,150,1778597805
64,browser,Vietnam,2025-04-27,48.0,Lipstick,Maybelline,Beauty,click,25,1778597805
299,browser,Singapore,2024-05-24,4025.0,Formal Shirt,Zara,Fashion,view,-90,1778597805
151,browser,Philippines,2024-12-02,9.0,Smart Watch,Fitbit,Electronics,view,400,1778597805
62,browser,Thailand,2025-12-27,1277.0,Sports Shorts,Nike,Fashion,view,50,1778597805
unknown_user,browser,Malaysia,2025-09-10,47.0,Moisturizer,Nivea,Beauty,view,40,1778597805
,browser,Thailand,2025-02-12,39.0,Dining Table,Ikea,Home,view,800,1778597805
492,buyer,Malaysia,2024-10-17,3931.0,Microwave Oven,Samsung,Home,purchase,250,1778597805
220,browser,Malaysia,2026-01-20,32.0,Air Fryer,Xiaomi,Home,view,180,1778597805
464,browser,Malaysia,2026-02-22,40.0,Office Chair,Ikea,,click,200,1778597805
,casual,Thailand,2025-07-16,27.0,Sports Shorts,Nike,Fashion,view,50,1778597805
382,browser,Malaysia,2025-08-11,68.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
,browser,Vietnam,2025-05-17,47.0,Moisturizer,Nivea,Beauty,click,-40,1778597805
374,browser,Singapore,2026-01-07,37.0,Microwave Oven,Samsung,,view,250,1778597805
,buyer,Vietnam,2025-02-07,35.0,Rice Cooker,Panasonic,Home,purchase,600,1778597805
46,browser,Malaysia,2025-06-17,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
329,casual,Philippines,2025-05-31,55.0,Nail Polish,O.P.I,Beauty,click,15,1778597805
,buyer,Vietnam,2024-11-15,23.0,Cap,Nike,Fashion,invalid,30,1778597805
,casual,Philippines,2026-02-28,62.0,Cycling Helmet,Giro,Sports,click,720,1778597805
unknown_user,casual,Singapore,2026-01-23,,Gaming Laptop,Asus,Electronics,click,2200,1778597805
367,casual,Singapore,2025-10-12,58.0,Tennis Racket,Wilson,,click,-200,1778597805
167,browser,Thailand,2024-11-15,48.0,Lipstick,Maybelline,Beauty,view,25,1778597805
unknown_user,browser,Malaysia,2024-07-22,2033.0,Smart Watch,Fitbit,,view,-400,1778597805
410,browser,Singapore,2024-05-21,10.0,Gaming Laptop,Asus,Electronics,view,-2200,1778597805
134,browser,Malaysia,2025-05-30,56.0,Football,Adidas,Sports,invalid,40,1778597805
348,buyer,Singapore,2026-03-01,40.0,Office Chair,Ikea,,click,200,1778597805
260,browser,Singapore,2024-12-04,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
140,browser,Malaysia,2025-06-23,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
35,casual,Singapore,2025-10-30,25.0,Leather Belt,Levi's,Fashion,view,300,1778597805
436,casual,Vietnam,2026-02-09,46.0,Face Cleanser,Nivea,Beauty,click,30,1778597805
119,browser,Indonesia,2024-10-09,22.0,Hoodie,Puma,Fashion,view,540,1778597805
308,casual,Philippines,2026-03-17,1796.0,Water Bottle,Stanley,Sports,click,200,1778597805
394,casual,Malaysia,2026-04-20,21.0,Dress,H&M,Fashion,view,120,1778597805
154,casual,Malaysia,2025-03-20,,Lipstick,Maybelline,Beauty,click,125,1778597805
335,browser,Singapore,2025-05-18,30.0,Watch,Casio,Fashion,view,250,1778597805
466,browser,Malaysia,2024-10-14,41.0,Bed Frame,Ikea,Home,view,900,1778597805
428,browser,Singapore,2025-07-13,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
77,buyer,Thailand,2026-02-23,2.0,Samsung Galaxy S23,Samsung,Electronics,click,1000,1778597805
219,casual,Philippines,2026-02-18,2482.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
,browser,Singapore,2026-04-22,20.0,Jacket,Zara,Fashion,view,200,1778597805
35,buyer,Singapore,2024-07-12,1413.0,Coffee Maker,Philips,Home,view,150,1778597805
16,browser,Thailand,2024-07-26,13.0,4K Monitor,LG,Electronics,view,600,1778597805
222,buyer,Indonesia,2025-10-05,,External SSD,Samsung,Electronics,click,200,1778597805
29,browser,Indonesia,2026-01-28,13.0,4K Monitor,LG,Electronics,view,600,1778597805
263,buyer,Singapore,2026-03-28,66.0,Python Programming Book,O'Reilly,Books,click,50,1778597805
154,buyer,Indonesia,2024-09-24,31.0,Coffee Maker,Philips,Home,invalid,150,1778597805
,browser,Malaysia,2025-12-03,48.0,Lipstick,Maybelline,Beauty,purchase,25,1778597805
19,browser,Indonesia,2024-12-04,,Mechanical Keyboard,Logitech,Electronics,click,150,1778597805
,browser,Malaysia,2024-09-29,54.0,Body Lotion,Dove,Beauty,view,25,1778597805
,casual,Malaysia,2025-11-22,,Watch,Casio,Fashion,invalid,250,1778597805
416,casual,Malaysia,2024-05-26,41.0,Bed Frame,Ikea,Home,click,900,1778597805
393,buyer,Thailand,2024-07-15,22.0,Hoodie,Puma,,view,90,1778597805
,buyer,Singapore,2025-06-11,20.0,Jacket,Zara,Fashion,purchase,600,1778597805
379,browser,Malaysia,2026-01-23,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
234,casual,Singapore,2026-02-04,8.0,AirPods Pro,Apple,,view,250,1778597805
143,browser,Indonesia,2024-07-24,13.0,4K Monitor,LG,Electronics,click,600,1778597805
,buyer,Indonesia,2025-06-01,,Python Programming Book,O'Reilly,,click,50,1778597805
26,casual,Malaysia,2025-07-22,59.0,Yoga Mat,Decathlon,Sports,invalid,-60,1778597805
103,browser,Singapore,2024-06-14,,Python Programming Book,O'Reilly,,view,50,1778597805
67,casual,Malaysia,2025-12-02,12.0,Wireless Mouse,Logitech,Electronics,click,80,1778597805
471,browser,Vietnam,2026-02-27,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
357,browser,Thailand,2025-04-02,2.0,Samsung Galaxy S23,Samsung,Electronics,purchase,1000,1778597805
,browser,Singapore,2025-03-17,31.0,Coffee Maker,Philips,Home,view,1200,1778597805
364,browser,Thailand,2025-05-05,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
392,browser,Malaysia,2024-07-13,2688.0,Makeup Kit,Maybelline,Beauty,view,120,1778597805
365,buyer,Philippines,2025-10-14,16.0,Running Shoes,Nike,Fashion,view,120,1778597805
457,casual,Singapore,2024-08-20,16.0,Running Shoes,Nike,Fashion,click,-120,1778597805
13,casual,Malaysia,2024-12-26,44.0,Curtains,Ikea,,view,120,1778597805
376,casual,Vietnam,2025-10-08,8.0,AirPods Pro,Apple,Electronics,click,250,1778597805
413,browser,Singapore,2024-10-01,36.0,Electric Kettle,Tefal,Home,click,60,1778597805
469,browser,Thailand,2024-08-22,36.0,Electric Kettle,Tefal,Home,view,420,1778597805
61,browser,Thailand,2026-03-30,9.0,Smart Watch,Fitbit,Electronics,view,400,1778597805
429,casual,Indonesia,2024-10-05,,Machine Learning Guide,O'Reilly,Books,invalid,-80,1778597805
165,browser,Malaysia,2025-08-26,41.0,Bed Frame,Ikea,Home,view,900,1778597805
370,buyer,Malaysia,2026-05-11,29.0,Sandals,Havaianas,Fashion,click,70,1778597805
310,buyer,Philippines,2024-09-01,50.0,Shampoo,Dove,Beauty,invalid,20,1778597805
unknown_user,buyer,Indonesia,2025-05-14,,Running Shoes,Nike,Fashion,purchase,120,1778597805
471,casual,Thailand,2024-07-31,,Curtains,Ikea,Home,view,120,1778597805
255,casual,Malaysia,2026-02-23,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
473,browser,Malaysia,2026-01-15,1645.0,Running Shoes,Nike,Fashion,purchase,120,1778597805
412,casual,Indonesia,2025-04-03,,Hoodie,Puma,Fashion,click,90,1778597805
364,browser,Vietnam,2024-10-28,,Cycling Helmet,Giro,Sports,view,80,1778597805
327,buyer,Malaysia,2025-02-13,67.0,Data Science Handbook,Packt,Books,purchase,70,1778597805
33,browser,Malaysia,2026-03-14,46.0,Face Cleanser,Nivea,Beauty,click,30,1778597805
377,browser,Indonesia,2025-09-04,70.0,Self Development Book,Penguin,Books,view,40,1778597805
213,casual,Thailand,2026-05-01,31.0,Coffee Maker,Philips,Home,view,750,1778597805
120,casual,Malaysia,2025-08-31,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
132,buyer,Indonesia,2025-01-15,59.0,Yoga Mat,Decathlon,Sports,click,-60,1778597805
448,casual,Indonesia,2026-04-15,22.0,Hoodie,Puma,Fashion,view,90,1778597805
412,buyer,Malaysia,2026-04-20,54.0,Body Lotion,Dove,Beauty,view,25,1778597805
365,browser,Malaysia,2025-03-27,50.0,Shampoo,Dove,Beauty,view,20,1778597805
375,casual,Malaysia,2024-10-13,70.0,Self Development Book,Penguin,Books,view,40,1778597805
unknown_user,browser,Thailand,2025-12-31,49.0,Perfume,Dior,Beauty,view,150,1778597805
398,buyer,Singapore,2024-05-29,67.0,Data Science Handbook,Packt,Books,invalid,70,1778597805
unknown_user,browser,Malaysia,2026-01-17,57.0,Basketball,Nike,Sports,purchase,-50,1778597805
411,browser,Philippines,2025-08-19,2638.0,Sports Shorts,Nike,Fashion,view,50,1778597805
,buyer,Malaysia,2024-11-09,3433.0,Wireless Mouse,Logitech,Electronics,click,80,1778597805
334,browser,Malaysia,2024-09-19,6.0,Samsung Tablet,Samsung,Electronics,view,700,1778597805
77,casual,Singapore,2025-06-25,70.0,Self Development Book,Penguin,Books,purchase,40,1778597805
87,browser,Thailand,2026-04-13,14.0,External SSD,Samsung,,view,200,1778597805
483,casual,Singapore,2026-02-26,36.0,Electric Kettle,Tefal,Home,click,540,1778597805
141,casual,Indonesia,2024-11-15,,MacBook Pro,Apple,Electronics,click,2500,1778597805
304,casual,Malaysia,2024-11-10,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
,casual,Indonesia,2025-11-04,43.0,Desk Lamp,Philips,Home,view,-50,1778597805
405,casual,Malaysia,2025-07-25,25.0,Leather Belt,Levi's,Fashion,click,60,1778597805
unknown_user,browser,Malaysia,2025-05-06,18.0,Jeans,Levi's,Fashion,view,640,1778597805
349,browser,Malaysia,2025-09-05,55.0,Nail Polish,O.P.I,Beauty,invalid,120,1778597805
215,browser,Indonesia,2024-12-17,20.0,Jacket,Zara,Fashion,view,200,1778597805
234,casual,Malaysia,2026-03-16,3027.0,Cycling Helmet,Giro,Sports,click,-80,1778597805
472,browser,Malaysia,2025-12-31,,Rice Cooker,Panasonic,Home,view,720,1778597805
211,browser,Thailand,2026-02-18,18.0,Jeans,Levi's,Fashion,view,-80,1778597805
219,browser,Thailand,2026-02-05,45.0,Wall Clock,Generic,Home,view,40,1778597805
75,browser,Malaysia,2025-06-06,,Cycling Helmet,Giro,,view,80,1778597805
unknown_user,browser,Indonesia,2025-02-16,48.0,Lipstick,Maybelline,Beauty,view,225,1778597805
322,browser,Thailand,2026-04-01,44.0,Curtains,Ikea,Home,view,-120,1778597805
27,casual,Malaysia,2024-10-01,14.0,External SSD,Samsung,Electronics,click,200,1778597805
unknown_user,browser,Malaysia,2025-07-13,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
115,browser,Vietnam,2024-08-02,31.0,Coffee Maker,Philips,Home,view,150,1778597805
413,buyer,Indonesia,2026-04-24,64.0,Gym Bag,Nike,Sports,purchase,90,1778597805
334,buyer,Indonesia,2025-11-28,4.0,Dell XPS 13,Dell,Electronics,purchase,1800,1778597805
,casual,Malaysia,2025-12-02,2861.0,Sunglasses,Ray-Ban,Fashion,purchase,720,1778597805
,casual,Malaysia,2025-03-02,4978.0,Dress,H&M,,click,120,1778597805
129,browser,Malaysia,2025-06-23,63.0,Skipping Rope,Decathlon,Sports,view,20,1778597805
264,casual,Singapore,2024-09-18,49.0,Perfume,Dior,Beauty,view,150,1778597805
unknown_user,browser,Malaysia,2026-04-22,59.0,Yoga Mat,Decathlon,,view,60,1778597805
296,browser,Vietnam,2025-02-26,2.0,Samsung Galaxy S23,Samsung,Electronics,view,1000,1778597805
unknown_user,browser,Malaysia,2024-10-01,16.0,Running Shoes,Nike,Fashion,view,120,1778597805
314,browser,Indonesia,2024-07-30,15.0,Bluetooth Speaker,JBL,Electronics,view,120,1778597805
unknown_user,browser,Indonesia,2024-10-05,2.0,Samsung Galaxy S23,Samsung,Electronics,view,3000,1778597805
unknown_user,casual,Singapore,2025-03-16,,Dining Table,Ikea,Home,click,800,1778597805
,browser,Vietnam,2026-03-06,2421.0,Shampoo,Dove,Beauty,view,20,1778597805
406,browser,Malaysia,2024-12-08,29.0,Sandals,Havaianas,Fashion,click,70,1778597805
397,buyer,Malaysia,2026-03-23,28.0,Formal Shirt,Zara,,purchase,90,1778597805
462,browser,Malaysia,2024-12-27,68.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
201,casual,Malaysia,2026-02-19,9.0,Smart Watch,Fitbit,Electronics,view,400,1778597805
165,browser,Malaysia,2024-08-18,31.0,Coffee Maker,Philips,Home,view,150,1778597805
341,browser,Singapore,2024-10-10,37.0,Microwave Oven,Samsung,,purchase,-250,1778597805
496,casual,Singapore,2024-09-01,13.0,4K Monitor,LG,Electronics,view,600,1778597805
282,buyer,Malaysia,2026-02-10,1825.0,MacBook Pro,Apple,Electronics,purchase,-2500,1778597805
27,casual,Singapore,2025-02-13,48.0,Lipstick,Maybelline,Beauty,view,125,1778597805
449,browser,Singapore,2026-05-07,32.0,Air Fryer,Xiaomi,Home,view,900,1778597805
289,casual,Indonesia,2026-02-01,7.0,Sony Headphones,Sony,Electronics,invalid,300,1778597805
,casual,Indonesia,2024-08-27,41.0,Bed Frame,Ikea,Home,view,900,1778597805
unknown_user,browser,Singapore,2024-07-10,,Perfume,Dior,Beauty,view,-150,1778597805
184,browser,Vietnam,2024-12-07,3079.0,Office Chair,Ikea,Home,view,200,1778597805
65,casual,Malaysia,2025-01-23,21.0,Dress,H&M,Fashion,purchase,-120,1778597805
170,casual,Malaysia,2025-08-27,31.0,Coffee Maker,Philips,Home,view,150,1778597805
160,casual,Vietnam,2024-06-28,20.0,Jacket,Zara,Fashion,click,1200,1778597805
180,browser,Thailand,2026-03-08,68.0,Machine Learning Guide,O'Reilly,Books,click,80,1778597805
82,casual,Malaysia,2026-04-20,,Makeup Kit,Maybelline,Beauty,purchase,120,1778597805
226,browser,Malaysia,2025-08-10,4.0,Dell XPS 13,Dell,Electronics,click,1800,1778597805
54,browser,Malaysia,2025-11-13,64.0,Gym Bag,Nike,,view,90,1778597805
168,browser,Malaysia,2024-10-28,34.0,Blender,Philips,Home,view,-100,1778597805
454,browser,Malaysia,2025-10-21,,Lipstick,Maybelline,Beauty,view,25,1778597805
315,browser,Malaysia,2026-04-02,66.0,Python Programming Book,O'Reilly,,invalid,50,1778597805
485,browser,Indonesia,2025-10-27,1994.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
,browser,Malaysia,2025-10-03,33.0,Vacuum Cleaner,Dyson,,view,300,1778597805
259,browser,Thailand,2024-10-17,1678.0,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
82,buyer,Malaysia,2025-06-15,23.0,Cap,Nike,Fashion,purchase,30,1778597805
,casual,Malaysia,2026-01-04,39.0,Dining Table,Ikea,Home,click,4800,1778597805
165,casual,Indonesia,2026-05-03,,AirPods Pro,Apple,Electronics,view,250,1778597805
311,casual,Malaysia,2026-04-05,70.0,Self Development Book,Penguin,Books,click,40,1778597805
420,browser,Malaysia,2025-03-13,52.0,Makeup Kit,Maybelline,Beauty,click,120,1778597805
500,browser,Malaysia,2025-08-26,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
292,casual,Malaysia,2026-04-06,4586.0,Water Bottle,Stanley,Sports,purchase,100,1778597805
488,browser,Indonesia,2025-09-26,54.0,Body Lotion,Dove,,view,25,1778597805
428,browser,Malaysia,2026-04-11,36.0,Electric Kettle,Tefal,Home,click,-60,1778597805
154,browser,Malaysia,2026-03-02,,Samsung Tablet,Samsung,Electronics,view,6300,1778597805
497,buyer,Vietnam,2025-12-13,23.0,Cap,Nike,Fashion,purchase,30,1778597805
303,browser,Malaysia,2024-05-23,25.0,Leather Belt,Levi's,Fashion,view,360,1778597805
92,buyer,Malaysia,2024-07-05,66.0,Python Programming Book,O'Reilly,Books,click,-50,1778597805
443,casual,Indonesia,2024-07-23,57.0,Basketball,Nike,Sports,view,50,1778597805
332,casual,Indonesia,2026-02-10,15.0,Bluetooth Speaker,JBL,Electronics,click,120,1778597805
331,browser,Thailand,2025-05-12,17.0,Sneakers,Adidas,Fashion,click,150,1778597805
,buyer,Indonesia,2024-11-12,28.0,Formal Shirt,Zara,Fashion,purchase,90,1778597805
unknown_user,buyer,Thailand,2024-06-27,25.0,Leather Belt,Levi's,Fashion,invalid,60,1778597805
239,buyer,Philippines,2025-12-23,21.0,Dress,H&M,,view,120,1778597805
375,browser,Singapore,2024-07-02,,Basketball,Nike,Sports,view,50,1778597805
,browser,Malaysia,2024-07-02,34.0,Blender,Philips,Home,view,-200,1778597805
,buyer,Singapore,2024-11-24,30.0,Watch,Casio,Fashion,purchase,250,1778597805
151,casual,Thailand,2025-10-06,3.0,MacBook Pro,Apple,Electronics,purchase,2500,1778597805
480,casual,Singapore,2024-10-15,1433.0,Smart Watch,Fitbit,Electronics,view,400,1778597805
313,browser,Malaysia,2025-06-03,44.0,Curtains,Ikea,,view,120,1778597805
465,browser,Indonesia,2025-05-27,3721.0,Sony Headphones,Sony,Electronics,purchase,2100,1778597805
464,browser,Thailand,2026-03-20,2375.0,Python Programming Book,O'Reilly,Books,view,50,1778597805
,casual,Singapore,2025-11-11,38.0,Toaster,Philips,Home,view,70,1778597805
,casual,Philippines,2025-06-24,17.0,Sneakers,Adidas,Fashion,click,150,1778597805
5,casual,Philippines,2025-12-20,,Samsung Galaxy S23,Samsung,Electronics,view,1000,1778597805
unknown_user,casual,Malaysia,2024-06-23,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
unknown_user,casual,Singapore,2024-12-30,25.0,Leather Belt,Levi's,Fashion,view,60,1778597805
380,browser,Malaysia,2025-11-08,31.0,Coffee Maker,Philips,Home,view,150,1778597805
411,browser,Indonesia,2024-06-10,2326.0,Self Development Book,Penguin,Books,invalid,80,1778597805
33,browser,Indonesia,2024-11-08,22.0,Hoodie,Puma,Fashion,purchase,90,1778597805
300,browser,Malaysia,2025-02-02,13.0,4K Monitor,LG,Electronics,invalid,600,1778597805
83,browser,Malaysia,2025-10-17,1135.0,Sony Headphones,Sony,Electronics,click,300,1778597805
243,casual,Singapore,2025-09-05,42.0,Sofa,Ikea,Home,view,1200,1778597805
42,casual,Philippines,2026-02-02,61.0,Treadmill,Technogym,Sports,invalid,1500,1778597805
144,browser,Indonesia,2026-03-31,6.0,Samsung Tablet,Samsung,,view,700,1778597805
,buyer,Malaysia,2024-07-02,4.0,Dell XPS 13,Dell,Electronics,view,-1800,1778597805
316,buyer,Singapore,2026-03-02,37.0,Microwave Oven,Samsung,Home,click,250,1778597805
,casual,Malaysia,2025-01-18,37.0,Microwave Oven,Samsung,Home,click,250,1778597805
80,casual,Malaysia,2026-03-02,68.0,Machine Learning Guide,O'Reilly,Books,view,800,1778597805
,browser,Indonesia,2025-08-16,32.0,Air Fryer,Xiaomi,Home,click,180,1778597805
176,browser,Singapore,2025-04-22,25.0,Leather Belt,Levi's,Fashion,click,-60,1778597805
,casual,Indonesia,2024-07-15,15.0,Bluetooth Speaker,JBL,Electronics,invalid,120,1778597805
unknown_user,browser,Malaysia,2026-03-31,4471.0,Shampoo,Dove,Beauty,click,100,1778597805
486,casual,Indonesia,2025-12-31,15.0,Bluetooth Speaker,JBL,Electronics,click,120,1778597805
487,casual,Singapore,2025-12-03,42.0,Sofa,Ikea,Home,view,1200,1778597805
476,browser,Vietnam,2025-03-22,41.0,Bed Frame,Ikea,Home,click,900,1778597805
83,casual,Vietnam,2024-10-02,15.0,Bluetooth Speaker,JBL,,view,-120,1778597805
unknown_user,browser,Singapore,2024-08-04,26.0,Backpack,Adidas,Fashion,invalid,100,1778597805
453,buyer,Malaysia,2024-11-09,28.0,Formal Shirt,Zara,Fashion,view,90,1778597805
16,browser,Malaysia,2025-02-17,61.0,Treadmill,Technogym,Sports,click,-1500,1778597805
79,buyer,Indonesia,2026-04-06,15.0,Bluetooth Speaker,JBL,Electronics,purchase,120,1778597805
unknown_user,browser,Malaysia,2025-03-17,47.0,Moisturizer,Nivea,Beauty,view,40,1778597805
133,casual,Malaysia,2025-01-08,19.0,T-Shirt,Uniqlo,Fashion,purchase,40,1778597805
30,browser,Singapore,2025-07-27,28.0,Formal Shirt,Zara,Fashion,view,90,1778597805
,casual,Singapore,2025-09-15,1578.0,Nail Polish,O.P.I,Beauty,click,15,1778597805
105,casual,Malaysia,2025-10-08,53.0,Sunscreen,Nivea,Beauty,click,35,1778597805
147,buyer,Malaysia,2025-01-24,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
384,casual,Vietnam,2025-09-01,17.0,Sneakers,Adidas,Fashion,purchase,150,1778597805
,browser,Malaysia,2025-04-03,40.0,Office Chair,Ikea,Home,view,200,1778597805
207,buyer,Vietnam,2025-08-02,26.0,Backpack,Adidas,Fashion,click,100,1778597805
272,casual,Thailand,2025-07-21,40.0,Office Chair,Ikea,Home,click,200,1778597805
305,browser,Thailand,2024-12-22,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
36,casual,Thailand,2024-09-23,1945.0,AirPods Pro,Apple,Electronics,view,250,1778597805
211,buyer,Indonesia,2025-01-11,46.0,Face Cleanser,Nivea,Beauty,click,30,1778597805
322,browser,Indonesia,2024-07-02,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
446,casual,Indonesia,2026-02-07,57.0,Basketball,Nike,Sports,invalid,50,1778597805
224,buyer,Malaysia,2025-06-01,60.0,Dumbbells,Decathlon,Sports,purchase,150,1778597805
,browser,Singapore,2024-11-04,24.0,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
451,buyer,Malaysia,2025-01-09,26.0,Backpack,Adidas,Fashion,invalid,100,1778597805
291,buyer,Malaysia,2024-08-03,41.0,Bed Frame,Ikea,Home,click,900,1778597805
,buyer,Singapore,2025-06-28,14.0,External SSD,Samsung,Electronics,purchase,200,1778597805
464,browser,Malaysia,2025-03-09,,External SSD,Samsung,Electronics,click,200,1778597805
346,browser,Malaysia,2025-02-15,45.0,Wall Clock,Generic,Home,view,40,1778597805
12,casual,Thailand,2026-04-19,55.0,Nail Polish,O.P.I,Beauty,click,-15,1778597805
386,casual,Malaysia,2025-02-24,54.0,Body Lotion,Dove,Beauty,view,200,1778597805
166,browser,Philippines,2025-08-22,39.0,Dining Table,Ikea,Home,invalid,800,1778597805
37,buyer,Thailand,2024-05-15,65.0,Water Bottle,Stanley,Sports,invalid,200,1778597805
423,browser,Thailand,2024-10-13,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
68,browser,Indonesia,2025-11-15,35.0,Rice Cooker,Panasonic,Home,view,120,1778597805
225,casual,Malaysia,2025-04-10,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
489,casual,Thailand,2025-06-04,4.0,Dell XPS 13,Dell,,view,1800,1778597805
64,buyer,Singapore,2025-06-27,61.0,Treadmill,Technogym,Sports,invalid,1500,1778597805
,browser,Singapore,2026-02-13,45.0,Wall Clock,Generic,,purchase,400,1778597805
484,buyer,Indonesia,2026-02-28,35.0,Rice Cooker,Panasonic,Home,invalid,120,1778597805
287,browser,Malaysia,2024-05-31,,T-Shirt,Uniqlo,Fashion,view,40,1778597805
200,buyer,Indonesia,2025-06-09,26.0,Backpack,Adidas,Fashion,click,100,1778597805
254,casual,Malaysia,2024-10-22,54.0,Body Lotion,Dove,Beauty,purchase,25,1778597805
258,browser,Malaysia,2024-12-23,67.0,Data Science Handbook,Packt,Books,view,140,1778597805
,browser,Indonesia,2026-04-12,45.0,Wall Clock,Generic,Home,invalid,40,1778597805
307,browser,Singapore,2024-06-07,61.0,Treadmill,Technogym,Sports,view,1500,1778597805
,casual,Indonesia,2025-09-30,,Samsung Galaxy S23,Samsung,Electronics,click,1000,1778597805
52,casual,Malaysia,2025-12-29,64.0,Gym Bag,Nike,Sports,click,90,1778597805
unknown_user,casual,Malaysia,2024-07-20,3.0,MacBook Pro,Apple,,view,2500,1778597805
388,browser,Singapore,2025-07-13,54.0,Body Lotion,Dove,Beauty,view,25,1778597805
334,browser,Vietnam,2026-03-10,3392.0,Bed Frame,Ikea,Home,invalid,900,1778597805
311,browser,Malaysia,2026-02-27,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
114,casual,Thailand,2024-06-17,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
383,browser,Malaysia,2024-05-27,69.0,Business Strategy Book,Harvard Press,Books,view,60,1778597805
307,buyer,Vietnam,2024-07-18,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
255,browser,Malaysia,2024-11-02,59.0,Yoga Mat,Decathlon,Sports,view,60,1778597805
56,casual,Malaysia,2024-10-12,15.0,Bluetooth Speaker,JBL,Electronics,purchase,120,1778597805
74,browser,Vietnam,2025-06-11,19.0,T-Shirt,Uniqlo,Fashion,view,40,1778597805
434,browser,Singapore,2026-03-22,56.0,Football,Adidas,Sports,view,400,1778597805
465,casual,Singapore,2025-10-15,26.0,Backpack,Adidas,Fashion,view,100,1778597805
236,buyer,Indonesia,2024-08-29,60.0,Dumbbells,Decathlon,Sports,purchase,150,1778597805
unknown_user,browser,Singapore,2025-06-25,53.0,Sunscreen,Nivea,Beauty,click,35,1778597805
128,browser,Singapore,2026-04-12,51.0,Hair Dryer,Philips,Beauty,click,80,1778597805
16,browser,Singapore,2025-09-09,27.0,Sports Shorts,Nike,Fashion,purchase,50,1778597805
426,buyer,Malaysia,2025-10-27,4158.0,Body Lotion,Dove,Beauty,view,25,1778597805
59,browser,Singapore,2025-06-27,67.0,Data Science Handbook,Packt,Books,click,70,1778597805
339,casual,Singapore,2025-09-05,43.0,Desk Lamp,Philips,Home,view,50,1778597805
unknown_user,buyer,Singapore,2025-12-19,1757.0,Cycling Helmet,Giro,Sports,click,80,1778597805
115,browser,Vietnam,2025-02-12,1.0,iPhone 15,Apple,Electronics,view,-2400,1778597805
unknown_user,browser,Thailand,2024-09-26,9.0,Smart Watch,Fitbit,Electronics,click,-400,1778597805
442,browser,Malaysia,2025-11-14,9.0,Smart Watch,Fitbit,Electronics,invalid,400,1778597805
227,casual,Malaysia,2024-08-18,8.0,AirPods Pro,Apple,Electronics,click,-250,1778597805
196,browser,Indonesia,2025-09-17,55.0,Nail Polish,O.P.I,Beauty,view,15,1778597805
7,buyer,Malaysia,2024-08-06,,Football,Adidas,Sports,purchase,-40,1778597805
343,buyer,Thailand,2024-09-10,45.0,Wall Clock,Generic,Home,invalid,200,1778597805
106,casual,Philippines,2024-06-16,16.0,Running Shoes,Nike,Fashion,view,120,1778597805
216,buyer,Singapore,2026-04-19,14.0,External SSD,Samsung,Electronics,click,200,1778597805
382,browser,Malaysia,2025-08-04,,Jacket,Zara,,view,2000,1778597805
497,browser,Singapore,2024-07-03,25.0,Leather Belt,Levi's,Fashion,purchase,480,1778597805
257,buyer,Indonesia,2025-04-04,54.0,Body Lotion,Dove,Beauty,purchase,25,1778597805
330,browser,Malaysia,2025-05-02,55.0,Nail Polish,O.P.I,Beauty,view,15,1778597805
62,browser,Vietnam,2025-09-16,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
